ID,Education,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total_Expenses,Children,Age,Relationship Status
1109,Master,27590.0,23-04-2013,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,12,1,39,Couple
6001,Undergraduate,56775.0,02-01-2013,62,614,35,160,58,35,35,2,5,8,10,5,0,0,0,0,0,0,3,11,0,937,1,42,Couple
5538,Undergraduate,83829.0,08-10-2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,1862,0,46,Single
10552,Master,54210.0,20-05-2013,18,70,54,109,80,9,45,2,4,1,7,5,0,0,0,0,0,0,3,11,0,367,1,42,Couple
1545,Undergraduate,38508.0,02-08-2013,95,120,19,206,25,19,54,6,7,2,5,8,0,0,0,0,0,0,3,11,0,443,1,35,Couple
7409,Undergraduate,53187.0,26-10-2013,66,211,2,30,7,7,10,2,4,1,6,5,0,0,0,0,0,0,3,11,0,267,1,51,Couple
4444,Undergraduate,30023.0,24-03-2014,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,3,11,0,61,1,49,Couple
146,PhD,76045.0,15-11-2013,78,760,53,400,17,93,0,1,4,5,11,2,0,0,0,1,0,0,3,11,0,1323,0,61,Single
6271,PhD,50870.0,19-06-2014,13,53,0,8,0,0,2,1,2,0,3,5,0,0,0,0,0,0,3,11,0,63,1,69,Couple
10065,Master,15315.0,03-08-2013,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,64,0,51,Couple
4741,Master,65463.0,30-01-2014,17,391,32,70,21,32,16,2,6,2,9,5,0,1,0,0,0,0,3,11,0,562,1,47,Couple
246,Undergraduate,66480.0,31-05-2014,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,3,11,0,312,2,56,Couple
375,Undergraduate,76773.0,25-02-2013,79,516,56,449,86,33,16,1,2,2,11,1,0,0,0,0,0,0,3,11,0,1156,0,67,Single
1524,Master,81698.0,01-03-2013,1,709,45,115,30,160,45,1,8,2,5,5,0,0,0,1,0,0,3,11,1,1104,0,38,Single
10022,PhD,54466.0,09-02-2014,78,12,0,4,0,0,0,1,1,0,2,5,0,0,0,0,0,0,3,11,0,16,2,48,Single
7451,Master,98777.0,17-02-2014,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,3,11,0,2008,0,61,Single
11010,PhD,16269.0,30-08-2013,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,44,1,37,Single
4356,Undergraduate,71819.0,28-08-2013,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,3,11,0,1574,1,50,Couple
3885,PhD,33569.0,16-10-2013,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,3,11,1,63,1,38,Couple
1175,Master,36262.0,20-09-2013,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,3,11,1,426,0,38,Couple
880,Highschool,22634.0,16-01-2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,96,0,55,Couple
2320,Master,47025.0,12-09-2013,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,3,11,0,635,1,43,Couple
850,Undergraduate,70566.0,06-10-2013,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,3,11,0,757,1,53,Single
4713,PhD,31605.0,22-11-2012,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,3,11,0,125,1,42,Couple
675,Master,52034.0,17-05-2013,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,3,11,0,332,2,48,Single
5025,Undergraduate,48526.0,24-12-2013,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,3,11,0,135,1,42,Single
2308,Undergraduate,46734.0,18-11-2012,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,3,11,0,330,1,67,Couple
5995,Undergraduate,39552.0,18-12-2012,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,3,11,1,384,2,59,Single
6749,Undergraduate,86358.0,08-08-2012,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,3,11,0,1722,2,55,Single
1010,Undergraduate,46931.0,24-04-2014,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,3,11,0,78,3,44,Couple
8977,Highschool,16581.0,12-01-2013,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,3,11,0,24,0,36,Single
4756,Master,63998.0,20-12-2013,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,3,11,1,1168,0,69,Single
3412,Master,67381.0,15-01-2013,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,3,11,0,957,1,70,Couple
606,Undergraduate,25930.0,10-10-2013,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,15,2,54,Single
5961,Undergraduate,42693.0,07-06-2014,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,3,11,0,57,1,43,Couple
2975,Undergraduate,85606.0,12-11-2012,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,3,11,0,1956,1,45,Couple
2894,Undergraduate,72903.0,29-10-2013,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,3,11,1,2013,0,36,Single
7613,Master,49669.0,24-05-2014,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,3,11,0,326,1,47,Couple
10542,PhD,36778.0,05-08-2012,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,3,11,0,77,2,53,Couple
8015,PhD,85696.0,03-05-2013,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,3,11,1,1313,0,59,Single
10617,Master,10979.0,22-05-2014,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,3,11,0,30,0,32,Single
11166,Undergraduate,49678.0,02-02-2013,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,3,11,0,315,1,60,Couple
849,Master,56129.0,20-06-2013,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,660,1,68,Couple
523,Undergraduate,37155.0,31-01-2013,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,74,1,32,Couple
4066,Master,21282.0,11-05-2014,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,3,11,0,46,1,43,Single
8414,PhD,33419.0,17-08-2013,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,3,11,0,86,1,59,Single
819,Undergraduate,63285.0,05-11-2013,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,3,11,0,1103,0,76,Single
4961,Master,21255.0,21-01-2014,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,3,11,0,61,1,47,Couple
749,Undergraduate,42162.0,19-11-2013,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,3,11,1,145,1,40,Couple
5430,Undergraduate,54450.0,14-09-2012,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,684,2,65,Couple
7755,PhD,57744.0,12-11-2013,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,3,11,0,411,1,67,Couple
10525,Undergraduate,26576.0,13-10-2012,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,3,11,1,27,1,35,Single
1453,PhD,57513.0,06-07-2013,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,3,11,0,1060,0,78,Single
8310,Undergraduate,68142.0,29-08-2012,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,3,11,0,1459,1,57,Couple
10710,Undergraduate,7500.0,29-08-2012,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,18,1,42,Couple
5031,Undergraduate,83145.0,22-09-2012,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,3,11,1,1833,0,47,Couple
2613,Master,54197.0,03-04-2014,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,3,11,0,237,1,61,Couple
213,PhD,23091.0,28-05-2014,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,3,11,0,48,2,58,Single
967,Undergraduate,46049.0,21-07-2013,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,3,11,1,515,2,45,Couple
1077,Undergraduate,56715.0,05-12-2012,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,3,11,0,1020,0,47,Couple
7959,Undergraduate,79410.0,29-05-2014,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,3,11,0,1370,0,60,Couple
640,Undergraduate,57304.0,11-03-2013,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,3,11,0,1026,1,70,Couple
4252,Undergraduate,44375.0,23-03-2014,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,3,11,0,301,1,56,Couple
8432,Undergraduate,54450.0,14-09-2012,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,3,11,0,684,2,65,Couple
6218,Undergraduate,59594.0,20-10-2012,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,3,11,0,499,1,56,Couple
6905,Undergraduate,80685.0,22-08-2012,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,3,11,0,1004,0,27,Couple
5922,PhD,40344.0,13-10-2013,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,3,11,0,218,1,47,Couple
3598,Undergraduate,62710.0,23-05-2013,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,3,11,0,606,1,49,Couple
6116,Master,48985.0,05-07-2013,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,3,11,0,75,1,53,Couple
6263,Undergraduate,35322.0,22-08-2012,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,3,11,0,106,3,53,Couple
10486,Undergraduate,77142.0,29-05-2013,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,3,11,0,990,0,73,Couple
2410,Undergraduate,81657.0,22-01-2014,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,3,11,0,1097,0,52,Single
193,Highschool,14421.0,17-02-2014,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,3,11,0,16,0,25,Couple
3363,Master,20130.0,17-03-2014,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34,0,47,Couple
8278,PhD,74214.0,26-08-2012,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,3,11,0,1711,0,31,Couple
10660,Master,66726.0,12-01-2014,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,3,11,0,438,2,64,Couple
8686,Highschool,23724.0,08-01-2013,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,3,11,0,75,1,42,Couple
1604,Master,47353.0,13-11-2013,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,3,11,0,225,1,61,Couple
5907,Master,33444.0,03-11-2012,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,18,2,69,Couple
10669,Undergraduate,54386.0,17-05-2013,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,3,11,0,470,1,40,Couple
2918,Undergraduate,28510.0,13-04-2013,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,3,11,0,91,2,40,Single
5735,Master,90638.0,13-02-2014,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,0,2525,0,30,Single
359,Undergraduate,48070.0,13-01-2013,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,3,11,0,504,1,71,Couple
8387,Undergraduate,43140.0,05-01-2013,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,3,11,0,235,1,64,Couple
1829,PhD,54959.0,19-01-2013,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,3,11,1,1232,1,60,Single
3839,Highschool,15056.0,03-05-2013,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,3,11,0,88,2,63,Single
9392,Undergraduate,26954.0,08-05-2014,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,17,1,50,Single
2292,Undergraduate,22327.0,02-08-2013,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,24,1,36,Single
10466,Undergraduate,44393.0,22-08-2013,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,3,11,0,60,2,56,Couple
9855,PhD,62000.0,25-08-2013,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,3,11,0,1020,1,69,Single
4088,PhD,31497.0,06-12-2012,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0,155,1,59,Couple
5231,Master,45894.0,27-02-2014,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,3,11,0,51,2,47,Couple
590,Master,78579.0,22-12-2012,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,3,11,1,1812,0,51,Single
8732,Master,67369.0,17-11-2012,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,3,11,1,1461,1,52,Single
2315,Undergraduate,58401.0,20-04-2014,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,3,11,0,96,1,61,Single
3515,Undergraduate,62307.0,17-02-2014,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,3,11,0,160,1,69,Single
2245,Master,43641.0,22-04-2013,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,3,11,0,139,2,52,Couple
6283,Master,63841.0,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,908,1,53,Single
2246,Master,46891.0,01-09-2013,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,3,11,0,183,1,56,Couple
6606,Master,70091.0,31-03-2013,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,3,11,0,1161,1,52,Couple
5545,PhD,78075.0,05-04-2014,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,3,11,0,988,0,49,Couple
7342,Master,59184.0,09-09-2012,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,3,11,0,1072,1,60,Single
837,Undergraduate,54809.0,11-09-2013,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,0,174,2,44,Couple
9500,Undergraduate,58113.0,25-01-2013,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,3,11,0,758,1,62,Couple
3602,Master,51412.0,31-12-2013,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,3,11,0,195,1,63,Couple
234,Undergraduate,15287.0,10-10-2012,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,3,11,1,31,1,42,Single
2995,Master,66636.0,17-08-2013,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,3,11,0,1084,0,64,Couple
1118,Master,50965.0,20-02-2013,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,3,11,0,685,1,65,Couple
7789,PhD,84618.0,22-11-2013,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,3,11,0,1672,0,56,Couple
3068,Undergraduate,18351.0,29-10-2013,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,3,11,0,43,0,31,Couple
8955,PhD,40451.0,16-02-2014,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,3,11,0,49,2,64,Couple
945,Undergraduate,36317.0,22-05-2013,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,3,11,0,133,1,56,Couple
5644,Undergraduate,42213.0,12-10-2013,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,3,11,0,363,1,64,Couple
7192,Undergraduate,65748.0,15-04-2013,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,3,11,0,545,1,66,Couple
2324,Undergraduate,77044.0,27-10-2013,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,3,11,0,1065,1,49,Couple
697,Undergraduate,74918.0,12-03-2013,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,3,11,0,2047,0,52,Couple
3439,Undergraduate,56721.0,31-10-2012,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,3,11,0,296,2,49,Couple
1506,Undergraduate,42160.0,28-06-2013,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,3,11,1,140,2,46,Single
232,Undergraduate,61559.0,17-07-2013,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,3,11,0,530,1,56,Single
8876,PhD,33629.0,08-08-2012,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,3,11,0,152,2,58,Couple
4500,PhD,68682.0,06-10-2013,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,3,11,0,1598,0,30,Couple
9739,Undergraduate,34377.0,19-01-2013,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,3,11,0,114,1,58,Single
10395,Highschool,8940.0,22-08-2012,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,3,11,0,101,1,35,Single
1176,Undergraduate,26228.0,22-09-2013,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,3,11,0,25,1,48,Couple
1627,Master,77297.0,26-01-2013,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,3,11,0,789,0,64,Single
938,Undergraduate,40211.0,30-07-2013,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,3,11,0,87,2,40,Couple
2740,PhD,33438.0,22-09-2013,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,3,11,0,90,2,63,Single
257,PhD,75032.0,28-04-2013,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,3,11,0,1215,1,62,Couple
4058,PhD,61284.0,12-10-2013,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,3,11,0,811,0,66,Single
7736,Undergraduate,22518.0,22-10-2012,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,3,11,1,61,1,35,Couple
8210,Master,54730.0,15-08-2013,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,3,11,0,405,1,46,Couple
833,Master,38452.0,30-03-2014,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,72,2,66,Couple
6230,Undergraduate,44421.0,15-02-2013,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,3,11,0,189,2,50,Single
7325,PhD,38197.0,29-06-2013,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,1,35,Couple
1307,Undergraduate,41986.0,09-02-2014,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,3,11,0,63,1,43,Single
1502,Undergraduate,28427.0,21-03-2013,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,3,11,0,52,1,38,Couple
6211,PhD,37395.0,02-05-2014,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,3,11,0,39,1,45,Couple
843,Undergraduate,64722.0,26-05-2014,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,3,11,0,805,1,50,Couple
4174,Master,55249.0,17-04-2014,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,3,11,0,130,1,65,Couple
9757,Undergraduate,84906.0,04-10-2013,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,3,11,0,1631,0,49,Couple
6918,Undergraduate,28691.0,04-07-2013,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34,1,32,Couple
286,Undergraduate,44213.0,29-11-2013,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,3,11,0,152,2,69,Single
11086,Highschool,25707.0,18-01-2014,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,21,1,37,Single
1921,PhD,59062.0,03-10-2013,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,3,11,0,71,3,54,Couple
4138,Undergraduate,76624.0,24-05-2014,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,3,11,0,899,1,59,Single
7718,Master,66000.0,20-04-2014,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,3,11,0,711,0,74,Couple
1291,PhD,27683.0,04-08-2012,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,3,11,0,351,1,43,Couple
6862,Undergraduate,1730.0,18-05-2014,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,3,11,0,8,0,50,Single
4136,Highschool,7500.0,03-12-2012,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,3,11,0,119,1,29,Single
803,Undergraduate,40521.0,05-04-2013,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,3,11,0,21,2,53,Couple
4298,PhD,20427.0,24-03-2014,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,10,1,48,Couple
10833,Undergraduate,65106.0,24-05-2014,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,3,11,0,973,1,46,Couple
9606,PhD,69969.0,27-08-2013,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,3,11,1,1536,0,56,Couple
8534,Undergraduate,67433.0,16-07-2013,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,3,11,0,992,2,69,Couple
5153,PhD,77766.0,22-02-2013,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,1529,1,54,Couple
961,Undergraduate,74716.0,12-09-2013,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,3,11,0,860,1,49,Couple
5011,Undergraduate,68118.0,18-10-2013,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,3,11,0,928,1,58,Single
6653,PhD,55158.0,30-07-2012,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,3,11,1,418,2,51,Couple
9094,Master,62972.0,03-08-2012,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,1,587,1,66,Couple
810,Undergraduate,74190.0,12-05-2014,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,3,11,0,641,1,46,Couple
5493,Undergraduate,39356.0,19-03-2014,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,3,11,0,23,2,45,Couple
2147,Undergraduate,76653.0,16-08-2013,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,3,11,0,2279,0,52,Couple
5107,PhD,35860.0,19-05-2014,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,0,49,2,48,Single
3979,PhD,90687.0,22-05-2013,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,3,11,1,1779,0,38,Single
6049,Master,73450.0,05-12-2013,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,3,11,0,1804,0,39,Couple
8147,Undergraduate,31454.0,06-07-2013,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,3,11,0,48,2,61,Couple
1857,Undergraduate,47139.0,06-03-2014,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,3,11,1,83,2,69,Single
3910,Undergraduate,83829.0,08-10-2013,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,3,11,1,1862,0,46,Single
5207,PhD,53378.0,24-09-2012,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,3,11,1,793,2,58,Couple
11114,Undergraduate,19656.0,08-02-2013,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,3,11,0,84,1,51,Couple
5429,PhD,45579.0,20-08-2013,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,3,11,0,183,1,73,Couple
9400,Master,85485.0,21-06-2014,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,3,11,0,1383,0,63,Single
1740,Undergraduate,55956.0,07-04-2014,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,3,11,0,999,0,77,Couple
7488,Master,64191.0,22-01-2013,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,3,11,0,825,1,58,Single
195,Undergraduate,38808.0,26-08-2012,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,3,11,1,246,1,49,Single
635,Master,57183.0,19-03-2013,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,3,11,0,610,2,55,Couple
7527,Master,23748.0,21-11-2012,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,76,1,53,Single
10319,Undergraduate,66303.0,26-02-2013,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,3,11,0,1286,1,50,Couple
2296,Master,37368.0,16-12-2013,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,3,11,0,30,1,46,Couple
10637,Undergraduate,40800.0,01-01-2013,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,3,11,0,99,3,57,Couple
2931,Undergraduate,71847.0,21-09-2012,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,3,11,0,1192,0,43,Single
907,Undergraduate,46149.0,29-11-2013,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,3,11,0,362,1,46,Couple
3698,Undergraduate,78687.0,09-08-2012,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,3,11,1,2130,0,38,Couple
9516,Master,49118.0,18-08-2012,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,3,11,1,1229,0,50,Single
679,PhD,37633.0,20-09-2012,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,3,11,0,38,2,64,Couple
7384,Master,39767.0,21-07-2013,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,3,11,0,485,0,70,Couple
5043,Highschool,26997.0,05-11-2012,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,3,11,0,434,0,70,Couple
5267,Undergraduate,33986.0,14-03-2013,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,44,1,51,Single
339,PhD,57091.0,23-11-2012,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,3,11,1,496,1,49,Couple
2516,Master,46831.0,08-06-2013,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,3,11,0,78,2,52,Couple
9010,Master,83151.0,10-02-2013,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,3,11,1,2346,0,49,Couple
